id,proba
282518,0.63
282519,0.37
282520,0.63
282521,0.37
282522,0.37
282523,0.37
282524,0.63
282525,0.37
282526,0.63
282527,0.37
282528,0.63
282529,0.63
282530,0.63
282531,0.37
282532,0.37
282533,0.37
282534,0.37
282535,0.37
282536,0.37
282537,0.37
282538,0.37
282539,0.63
282540,0.37
282541,0.63
282542,0.37
282543,0.37
282544,0.63
282545,0.37
282546,0.37
282547,0.37
282548,0.37
282549,0.37
282550,0.63
282551,0.37
282552,0.37
282553,0.37
282554,0.63
282555,0.63
282556,0.63
282557,0.63
282558,0.37
282559,0.37
282560,0.37
282561,0.37
282562,0.63
282563,0.63
282564,0.63
282565,0.63
282566,0.63
282567,0.63
282568,0.37
282569,0.37
282570,0.63
282571,0.37
282572,0.63
282573,0.37
282574,0.37
282575,0.37
282576,0.37
282577,0.37
282578,0.37
282579,0.63
282580,0.37
282581,0.63
282582,0.63
282583,0.63
282584,0.63
282585,0.63
282586,0.63
282587,0.63
282588,0.63
282589,0.63
282590,0.37
282591,0.37
282592,0.63
282593,0.37
282594,0.37
282595,0.63
282596,0.63
282597,0.63
282598,0.63
282599,0.63
282600,0.63
282601,0.63
282602,0.37
282603,0.37
282604,0.37
282605,0.37
282606,0.37
282607,0.37
282608,0.37
282609,0.37
282610,0.63
282611,0.63
282612,0.63
282613,0.37
282614,0.63
282615,0.37
282616,0.63
282617,0.63
282618,0.63
282619,0.37
282620,0.37
282621,0.37
282622,0.63
282623,0.63
282624,0.63
282625,0.63
282626,0.37
282627,0.63
282628,0.63
282629,0.63
282630,0.63
282631,0.63
282632,0.37
282633,0.63
282634,0.37
282635,0.63
282636,0.37
282637,0.63
282638,0.63
282639,0.63
282640,0.63
282641,0.63
282642,0.37
282643,0.63
282644,0.37
282645,0.63
282646,0.63
282647,0.37
282648,0.63
282649,0.63
282650,0.37
282651,0.37
282652,0.63
282653,0.37
282654,0.37
282655,0.63
282656,0.37
282657,0.63
282658,0.63
282659,0.37
282660,0.63
282661,0.63
282662,0.37
282663,0.63
282664,0.63
282665,0.37
282666,0.63
282667,0.37
282668,0.37
282669,0.37
282670,0.37
282671,0.63
282672,0.63
282673,0.63
282674,0.37
282675,0.63
282676,0.37
282677,0.37
282678,0.37
282679,0.63
282680,0.37
282681,0.63
282682,0.63
282683,0.37
282684,0.63
282685,0.37
282686,0.37
282687,0.63
282688,0.37
282689,0.37
282690,0.63
282691,0.37
282692,0.37
282693,0.63
282694,0.37
282695,0.63
282696,0.63
282697,0.37
282698,0.63
282699,0.37
282700,0.37
282701,0.63
282702,0.37
282703,0.37
282704,0.37
282705,0.63
282706,0.37
282707,0.37
282708,0.37
282709,0.63
282710,0.37
282711,0.37
282712,0.63
282713,0.63
282714,0.63
282715,0.37
282716,0.37
282717,0.37
282718,0.63
282719,0.63
282720,0.37
282721,0.63
282722,0.63
282723,0.37
282724,0.37
282725,0.63
282726,0.37
282727,0.37
282728,0.63
282729,0.63
282730,0.37
282731,0.63
282732,0.63
282733,0.63
282734,0.37
282735,0.63
282736,0.63
282737,0.37
282738,0.63
282739,0.63
282740,0.63
282741,0.63
282742,0.63
282743,0.37
282744,0.63
282745,0.37
282746,0.37
282747,0.63
282748,0.63
282749,0.37
282750,0.37
282751,0.63
282752,0.37
282753,0.63
282754,0.63
282755,0.63
282756,0.63
282757,0.63
282758,0.63
282759,0.37
282760,0.63
282761,0.37
282762,0.63
282763,0.63
282764,0.63
282765,0.63
282766,0.37
282767,0.63
282768,0.63
282769,0.37
282770,0.63
282771,0.63
282772,0.37
282773,0.37
282774,0.63
282775,0.63
282776,0.37
282777,0.63
282778,0.63
282779,0.63
282780,0.63
282781,0.37
282782,0.37
282783,0.37
282784,0.37
282785,0.63
282786,0.63
282787,0.37
282788,0.63
282789,0.63
282790,0.37
282791,0.37
282792,0.63
282793,0.37
282794,0.63
282795,0.63
282796,0.63
282797,0.63
282798,0.63
282799,0.37
282800,0.63
282801,0.63
282802,0.63
282803,0.63
282804,0.37
282805,0.37
282806,0.63
282807,0.63
282808,0.63
282809,0.63
282810,0.63
282811,0.37
282812,0.63
282813,0.63
282814,0.63
282815,0.63
282816,0.63
282817,0.37
282818,0.37
282819,0.37
282820,0.63
282821,0.63
282822,0.37
282823,0.37
282824,0.63
282825,0.37
282826,0.37
282827,0.37
282828,0.37
282829,0.63
282830,0.63
282831,0.63
282832,0.37
282833,0.63
282834,0.37
282835,0.37
282836,0.37
282837,0.63
282838,0.63
282839,0.37
282840,0.37
282841,0.37
282842,0.37
282843,0.37
282844,0.37
282845,0.37
282846,0.37
282847,0.37
282848,0.63
282849,0.63
282850,0.37
282851,0.37
282852,0.63
282853,0.37
282854,0.37
282855,0.37
282856,0.37
282857,0.37
282858,0.63
282859,0.37
282860,0.63
282861,0.63
282862,0.37
282863,0.37
282864,0.63
282865,0.37
282866,0.63
282867,0.63
282868,0.37
282869,0.37
282870,0.63
282871,0.37
282872,0.63
282873,0.37
282874,0.63
282875,0.63
282876,0.37
282877,0.37
282878,0.63
282879,0.63
282880,0.37
282881,0.63
282882,0.63
282883,0.63
282884,0.37
282885,0.37
282886,0.37
282887,0.63
282888,0.63
282889,0.63
282890,0.37
282891,0.63
282892,0.63
282893,0.63
282894,0.63
282895,0.63
282896,0.63
282897,0.37
282898,0.37
282899,0.37
282900,0.37
282901,0.63
282902,0.63
282903,0.37
282904,0.63
282905,0.37
282906,0.37
282907,0.63
282908,0.63
282909,0.63
282910,0.37
282911,0.37
282912,0.63
282913,0.63
282914,0.37
282915,0.63
282916,0.37
282917,0.37
282918,0.63
282919,0.63
282920,0.63
282921,0.37
282922,0.63
282923,0.63
282924,0.63
282925,0.37
282926,0.63
282927,0.63
282928,0.63
282929,0.63
282930,0.63
282931,0.63
282932,0.63
282933,0.37
282934,0.37
282935,0.37
282936,0.63
282937,0.37
282938,0.37
282939,0.63
282940,0.63
282941,0.37
282942,0.37
282943,0.37
282944,0.63
282945,0.63
282946,0.37
282947,0.37
282948,0.37
282949,0.37
282950,0.37
282951,0.63
282952,0.63
282953,0.63
282954,0.63
282955,0.37
282956,0.37
282957,0.63
282958,0.37
282959,0.37
282960,0.63
282961,0.63
282962,0.63
282963,0.37
282964,0.63
282965,0.63
282966,0.63
282967,0.63
282968,0.63
282969,0.37
282970,0.63
282971,0.37
282972,0.37
282973,0.63
282974,0.37
282975,0.63
282976,0.37
282977,0.37
282978,0.37
282979,0.63
282980,0.63
282981,0.63
282982,0.37
282983,0.63
282984,0.63
282985,0.37
282986,0.37
282987,0.37
282988,0.37
282989,0.37
282990,0.63
282991,0.63
282992,0.37
282993,0.37
282994,0.63
282995,0.63
282996,0.63
282997,0.63
282998,0.37
282999,0.63
283000,0.63
283001,0.37
283002,0.37
283003,0.63
283004,0.37
283005,0.63
283006,0.37
283007,0.37
283008,0.37
283009,0.63
283010,0.37
283011,0.63
283012,0.63
283013,0.37
283014,0.37
283015,0.63
283016,0.37
283017,0.63
283018,0.37
283019,0.37
283020,0.63
283021,0.37
283022,0.37
283023,0.37
283024,0.63
283025,0.63
283026,0.37
283027,0.63
283028,0.37
283029,0.37
283030,0.63
283031,0.63
283032,0.63
283033,0.37
283034,0.63
283035,0.37
283036,0.37
283037,0.63
283038,0.37
283039,0.37
283040,0.63
283041,0.63
283042,0.37
283043,0.37
283044,0.63
283045,0.37
283046,0.63
283047,0.63
283048,0.37
283049,0.63
283050,0.37
283051,0.63
283052,0.37
283053,0.37
283054,0.37
283055,0.63
283056,0.63
283057,0.63
283058,0.63
283059,0.37
283060,0.63
283061,0.37
283062,0.37
283063,0.37
283064,0.63
283065,0.63
283066,0.63
283067,0.37
283068,0.63
283069,0.63
283070,0.37
283071,0.37
283072,0.63
283073,0.63
283074,0.37
283075,0.63
283076,0.37
283077,0.63
283078,0.37
283079,0.63
283080,0.63
283081,0.63
283082,0.63
283083,0.37
283084,0.37
283085,0.63
283086,0.63
283087,0.63
283088,0.37
283089,0.37
283090,0.37
283091,0.37
283092,0.37
283093,0.63
283094,0.37
283095,0.37
283096,0.37
283097,0.37
283098,0.63
283099,0.63
283100,0.63
283101,0.37
283102,0.63
283103,0.63
283104,0.37
283105,0.63
283106,0.63
283107,0.63
283108,0.37
283109,0.63
283110,0.37
283111,0.37
283112,0.63
283113,0.63
283114,0.37
283115,0.37
283116,0.63
283117,0.37
283118,0.63
283119,0.63
283120,0.63
283121,0.37
283122,0.63
283123,0.63
283124,0.63
283125,0.63
283126,0.63
283127,0.63
283128,0.37
283129,0.63
283130,0.63
283131,0.37
283132,0.37
283133,0.37
283134,0.63
283135,0.37
283136,0.63
283137,0.37
283138,0.37
283139,0.37
283140,0.37
283141,0.63
283142,0.37
283143,0.63
283144,0.63
283145,0.37
283146,0.63
283147,0.63
283148,0.37
283149,0.63
283150,0.63
283151,0.37
283152,0.37
283153,0.37
283154,0.63
283155,0.63
283156,0.63
283157,0.63
283158,0.63
283159,0.37
283160,0.37
283161,0.37
283162,0.63
283163,0.37
283164,0.37
283165,0.63
283166,0.37
283167,0.63
283168,0.63
283169,0.37
283170,0.63
283171,0.37
283172,0.63
283173,0.37
283174,0.37
283175,0.37
283176,0.37
283177,0.37
283178,0.63
283179,0.63
283180,0.63
283181,0.63
283182,0.63
283183,0.37
283184,0.63
283185,0.63
283186,0.63
283187,0.63
283188,0.37
283189,0.37
283190,0.63
283191,0.63
283192,0.37
283193,0.37
283194,0.37
283195,0.37
283196,0.37
283197,0.37
283198,0.63
283199,0.63
283200,0.37
283201,0.63
283202,0.63
283203,0.37
283204,0.37
283205,0.63
283206,0.63
283207,0.63
283208,0.63
283209,0.37
283210,0.37
283211,0.63
283212,0.63
283213,0.37
283214,0.37
283215,0.37
283216,0.37
283217,0.63
283218,0.63
283219,0.63
283220,0.37
283221,0.63
283222,0.63
283223,0.63
283224,0.63
283225,0.37
283226,0.37
283227,0.63
283228,0.63
283229,0.63
283230,0.37
283231,0.37
283232,0.63
283233,0.37
283234,0.63
283235,0.63
283236,0.37
283237,0.63
283238,0.63
283239,0.37
283240,0.37
283241,0.37
283242,0.37
283243,0.63
283244,0.63
283245,0.37
283246,0.63
283247,0.63
283248,0.63
283249,0.37
283250,0.37
283251,0.63
283252,0.63
283253,0.63
283254,0.63
283255,0.37
283256,0.37
283257,0.37
283258,0.63
283259,0.37
283260,0.37
283261,0.37
283262,0.63
283263,0.37
283264,0.63
283265,0.63
283266,0.63
283267,0.37
283268,0.63
283269,0.37
283270,0.37
283271,0.63
283272,0.63
283273,0.63
283274,0.63
283275,0.63
283276,0.63
283277,0.63
283278,0.37
283279,0.63
283280,0.37
283281,0.63
283282,0.37
283283,0.63
283284,0.63
283285,0.37
283286,0.63
283287,0.37
283288,0.63
283289,0.63
283290,0.37
283291,0.63
283292,0.37
283293,0.63
283294,0.37
283295,0.37
283296,0.37
283297,0.63
283298,0.37
283299,0.63
283300,0.37
283301,0.37
283302,0.63
283303,0.63
283304,0.37
283305,0.37
283306,0.63
283307,0.63
283308,0.63
283309,0.37
283310,0.63
283311,0.63
283312,0.63
283313,0.63
283314,0.37
283315,0.37
283316,0.37
283317,0.63
283318,0.63
283319,0.37
283320,0.63
283321,0.37
283322,0.63
283323,0.37
283324,0.63
283325,0.63
283326,0.63
283327,0.37
283328,0.37
283329,0.37
283330,0.37
283331,0.63
283332,0.63
283333,0.37
283334,0.37
283335,0.37
283336,0.37
283337,0.63
283338,0.63
283339,0.63
283340,0.37
283341,0.63
283342,0.37
283343,0.63
283344,0.63
283345,0.37
283346,0.63
283347,0.37
283348,0.37
283349,0.37
283350,0.37
283351,0.63
283352,0.37
283353,0.63
283354,0.37
283355,0.37
283356,0.63
283357,0.37
283358,0.63
283359,0.37
283360,0.37
283361,0.63
283362,0.63
283363,0.63
283364,0.37
283365,0.37
283366,0.63
283367,0.63
283368,0.63
283369,0.63
283370,0.37
283371,0.37
283372,0.37
283373,0.63
283374,0.63
283375,0.63
283376,0.37
283377,0.37
283378,0.37
283379,0.63
283380,0.37
283381,0.63
283382,0.37
283383,0.37
283384,0.63
283385,0.63
283386,0.63
283387,0.63
283388,0.63
283389,0.37
283390,0.63
283391,0.63
283392,0.37
283393,0.37
283394,0.63
283395,0.37
283396,0.63
283397,0.63
283398,0.63
283399,0.63
283400,0.63
283401,0.63
283402,0.37
283403,0.63
283404,0.37
283405,0.37
283406,0.63
283407,0.37
283408,0.63
283409,0.37
283410,0.63
283411,0.37
283412,0.37
283413,0.37
283414,0.37
283415,0.63
283416,0.63
283417,0.37
283418,0.63
283419,0.63
283420,0.37
283421,0.37
283422,0.37
283423,0.37
283424,0.63
283425,0.37
283426,0.63
283427,0.37
283428,0.63
283429,0.63
283430,0.63
283431,0.37
283432,0.63
283433,0.37
283434,0.37
283435,0.37
283436,0.63
283437,0.37
283438,0.37
283439,0.37
283440,0.63
283441,0.63
283442,0.37
283443,0.37
283444,0.63
283445,0.37
283446,0.63
283447,0.37
283448,0.37
283449,0.63
283450,0.63
283451,0.63
283452,0.63
283453,0.63
283454,0.37
283455,0.37
283456,0.37
283457,0.63
283458,0.63
283459,0.63
283460,0.63
283461,0.37
283462,0.63
283463,0.37
283464,0.63
283465,0.63
283466,0.37
283467,0.37
283468,0.63
283469,0.37
283470,0.63
283471,0.63
283472,0.63
283473,0.37
283474,0.63
283475,0.63
283476,0.37
283477,0.63
283478,0.63
283479,0.63
283480,0.37
283481,0.37
283482,0.37
283483,0.63
283484,0.63
283485,0.63
283486,0.63
283487,0.63
283488,0.37
283489,0.63
283490,0.63
283491,0.63
283492,0.63
283493,0.63
283494,0.37
283495,0.37
283496,0.37
283497,0.37
283498,0.63
283499,0.63
283500,0.63
283501,0.37
283502,0.63
283503,0.63
283504,0.37
283505,0.63
283506,0.63
283507,0.37
283508,0.37
283509,0.63
283510,0.37
283511,0.37
283512,0.37
283513,0.37
283514,0.63
283515,0.63
283516,0.37
283517,0.63
283518,0.37
283519,0.63
283520,0.63
283521,0.63
283522,0.63
283523,0.37
283524,0.63
283525,0.37
283526,0.37
283527,0.63
283528,0.37
283529,0.37
283530,0.37
283531,0.37
283532,0.63
283533,0.37
283534,0.37
283535,0.63
283536,0.37
283537,0.37
283538,0.63
283539,0.37
283540,0.63
283541,0.63
283542,0.63
283543,0.63
283544,0.63
283545,0.63
283546,0.37
283547,0.37
283548,0.37
283549,0.37
283550,0.63
283551,0.37
283552,0.37
283553,0.63
283554,0.37
283555,0.37
283556,0.63
283557,0.37
283558,0.63
283559,0.37
283560,0.37
283561,0.63
283562,0.37
283563,0.37
283564,0.37
283565,0.63
283566,0.63
283567,0.37
283568,0.37
283569,0.63
283570,0.37
283571,0.37
283572,0.37
283573,0.63
283574,0.63
283575,0.37
283576,0.37
283577,0.63
283578,0.63
283579,0.63
283580,0.37
283581,0.63
283582,0.37
283583,0.37
283584,0.63
283585,0.63
283586,0.63
283587,0.63
283588,0.63
283589,0.37
283590,0.37
283591,0.63
283592,0.37
283593,0.63
283594,0.63
283595,0.63
283596,0.37
283597,0.63
283598,0.37
283599,0.37
283600,0.37
283601,0.63
283602,0.37
283603,0.37
283604,0.37
283605,0.37
283606,0.37
283607,0.37
283608,0.37
283609,0.37
283610,0.63
283611,0.37
283612,0.63
283613,0.63
283614,0.63
283615,0.63
283616,0.63
283617,0.37
283618,0.37
283619,0.37
283620,0.37
283621,0.63
283622,0.37
283623,0.37
283624,0.37
283625,0.37
283626,0.37
283627,0.63
283628,0.37
283629,0.37
283630,0.63
283631,0.63
283632,0.37
283633,0.63
283634,0.63
283635,0.63
283636,0.37
283637,0.63
283638,0.63
283639,0.37
283640,0.37
283641,0.37
283642,0.37
283643,0.37
283644,0.37
283645,0.37
283646,0.63
283647,0.63
283648,0.63
283649,0.37
283650,0.63
283651,0.63
283652,0.37
283653,0.63
283654,0.37
283655,0.37
283656,0.63
283657,0.63
283658,0.37
283659,0.63
283660,0.37
283661,0.37
283662,0.63
283663,0.37
283664,0.37
283665,0.37
283666,0.37
283667,0.37
283668,0.37
283669,0.37
283670,0.63
283671,0.63
283672,0.63
283673,0.63
283674,0.37
283675,0.63
283676,0.63
283677,0.37
283678,0.63
283679,0.37
283680,0.63
283681,0.63
283682,0.37
283683,0.37
283684,0.37
283685,0.63
283686,0.37
283687,0.37
283688,0.37
283689,0.37
283690,0.63
283691,0.63
283692,0.63
283693,0.63
283694,0.37
283695,0.37
283696,0.37
283697,0.37
283698,0.63
283699,0.63
283700,0.37
283701,0.63
283702,0.37
283703,0.63
283704,0.63
283705,0.63
283706,0.63
283707,0.37
283708,0.63
283709,0.63
283710,0.63
283711,0.37
283712,0.37
283713,0.63
283714,0.37
283715,0.63
283716,0.37
283717,0.63
283718,0.63
283719,0.37
283720,0.63
283721,0.63
283722,0.63
283723,0.63
283724,0.37
283725,0.37
283726,0.63
283727,0.63
283728,0.63
283729,0.63
283730,0.37
283731,0.63
283732,0.63
283733,0.63
283734,0.37
283735,0.37
283736,0.37
283737,0.37
283738,0.63
283739,0.37
283740,0.37
283741,0.63
283742,0.63
283743,0.37
283744,0.37
283745,0.63
283746,0.63
283747,0.63
283748,0.37
283749,0.63
283750,0.37
283751,0.63
283752,0.37
283753,0.37
283754,0.63
283755,0.63
283756,0.63
283757,0.63
283758,0.63
283759,0.63
283760,0.37
283761,0.63
283762,0.63
283763,0.37
283764,0.37
283765,0.63
283766,0.63
283767,0.63
283768,0.63
283769,0.37
283770,0.37
283771,0.37
283772,0.37
283773,0.37
283774,0.63
283775,0.63
283776,0.37
283777,0.63
283778,0.37
283779,0.63
283780,0.63
283781,0.37
283782,0.63
283783,0.37
283784,0.63
283785,0.63
283786,0.63
283787,0.63
283788,0.63
283789,0.63
283790,0.63
283791,0.63
283792,0.63
283793,0.63
283794,0.37
283795,0.37
283796,0.37
283797,0.37
283798,0.63
283799,0.37
283800,0.63
283801,0.37
283802,0.63
283803,0.37
283804,0.63
283805,0.37
283806,0.37
283807,0.37
283808,0.37
283809,0.63
283810,0.37
283811,0.37
283812,0.37
283813,0.37
283814,0.63
283815,0.63
283816,0.37
283817,0.37
283818,0.63
283819,0.63
283820,0.63
283821,0.37
283822,0.63
283823,0.63
283824,0.37
283825,0.63
283826,0.37
283827,0.63
283828,0.63
283829,0.63
283830,0.63
283831,0.37
283832,0.63
283833,0.63
283834,0.63
283835,0.63
283836,0.37
283837,0.37
283838,0.37
283839,0.37
283840,0.37
283841,0.63
283842,0.37
283843,0.63
283844,0.63
283845,0.63
283846,0.37
283847,0.63
283848,0.37
283849,0.37
283850,0.63
283851,0.63
283852,0.63
283853,0.63
283854,0.63
283855,0.63
283856,0.63
283857,0.37
283858,0.63
283859,0.37
283860,0.63
283861,0.37
283862,0.37
283863,0.63
283864,0.63
283865,0.63
283866,0.37
283867,0.37
283868,0.37
283869,0.63
283870,0.37
283871,0.37
283872,0.63
283873,0.37
283874,0.37
283875,0.37
283876,0.63
283877,0.63
283878,0.37
283879,0.63
283880,0.63
283881,0.37
283882,0.63
283883,0.63
283884,0.63
283885,0.37
283886,0.37
283887,0.37
283888,0.63
283889,0.63
283890,0.63
283891,0.37
283892,0.63
283893,0.63
283894,0.63
283895,0.63
283896,0.63
283897,0.63
283898,0.63
283899,0.63
283900,0.63
283901,0.63
283902,0.63
283903,0.37
283904,0.37
283905,0.37
283906,0.37
283907,0.63
283908,0.63
283909,0.37
283910,0.63
283911,0.63
283912,0.37
283913,0.63
283914,0.63
283915,0.63
283916,0.37
283917,0.63
283918,0.37
283919,0.63
283920,0.63
283921,0.37
283922,0.63
283923,0.63
283924,0.37
283925,0.63
283926,0.37
283927,0.63
283928,0.37
283929,0.37
283930,0.37
283931,0.37
283932,0.63
283933,0.63
283934,0.37
283935,0.63
283936,0.63
283937,0.63
283938,0.37
283939,0.63
283940,0.37
283941,0.63
283942,0.37
283943,0.63
283944,0.63
283945,0.37
283946,0.37
283947,0.63
283948,0.37
283949,0.37
283950,0.37
283951,0.37
283952,0.63
283953,0.37
283954,0.37
283955,0.63
283956,0.63
283957,0.37
283958,0.37
283959,0.37
283960,0.63
283961,0.63
283962,0.37
283963,0.63
283964,0.63
283965,0.37
283966,0.63
283967,0.37
283968,0.63
283969,0.37
283970,0.37
283971,0.63
283972,0.37
283973,0.63
283974,0.37
283975,0.63
283976,0.63
283977,0.63
283978,0.37
283979,0.37
283980,0.63
